"","assay","plate","row","col","n","n.sorted","mean.TOF","median.TOF","mean.EXT","median.EXT","mean.red","median.red","mean.green","median.green","mean.yellow","median.yellow","mean.norm.EXT","median.norm.EXT","mean.norm.red","median.norm.red","mean.norm.green","median.norm.green","mean.norm.yellow","median.norm.yellow"
"2537","b","09","D","5",7,1,171,100,184.142857142857,100,15,1,40.8571428571429,1,12.1428571428571,1,0.808837367146405,1,0.0473888966017246,0.0185185185185185,0.106673608218798,0.0204081632653061,0.0347359896339488,0.01
"2538","b","09","D","6",10,1,161.6,84,131.9,39,10.1,1,26,2,7.6,1,0.569982259585274,0.356668396471199,0.0357946215995141,0.0188350191838158,0.0655501092408425,0.031099324975892,0.0204664209110903,0.01
"2539","b","09","D","7",16,1,89.0625,61,58.5625,19,4.125,1,6.5625,2,2.625,0,0.500868533143949,0.378078078078078,0.0251827080051984,0.0202205882352941,0.0415632474663805,0.0347593582887701,0.0114745549120549,0.00396825396825397
"2540","b","09","D","8",5,1,90,100,74.2,100,1.6,1,2.4,1,1.2,1,0.784476784476784,1,0.0183354123354123,0.01,0.0288690228690229,0.01,0.0147318087318087,0.01
"2541","b","09","D","9",80,1,141.2625,122,65.2625,54,3.5125,2,6.7625,4,2.175,1,0.427159531072132,0.389923278443114,0.0225656123466806,0.0142857142857143,0.0324235798676732,0.0287784679089027,0.00985123464234626,0.00809836065573771
"2542","b","09","D","10",71,1,148.69014084507,149,74.5211267605634,58,4.04225352112676,2,7.83098591549296,4,2.54929577464789,1,0.461860630178444,0.388059701492537,0.019223475713572,0.0132450331125828,0.0336094924882569,0.0253164556962025,0.0105538614848264,0.00740740740740741
"2543","b","09","D","11",78,1,134.115384615385,119,61.4487179487179,48,3.76923076923077,2,7.41025641025641,4,2.25641025641026,1,0.430263924502459,0.392210033279921,0.0224583156294131,0.0161081081081081,0.0372535424532415,0.0279664804469274,0.0113435758969812,0.00793700787401575
"2544","b","09","D","12",12,1,136.833333333333,122,66.8333333333333,59,2.33333333333333,2,4.16666666666667,3,1.33333333333333,1,0.540688357027403,0.402996019275089,0.0159859553010062,0.011431931016462,0.0273208734106017,0.0247494685696933,0.00932617222950318,0.00913413413413413
"2545","b","09","E","1",65,1,140.261538461538,141,59.4153846153846,56,2.29230769230769,2,3.86153846153846,4,1.13846153846154,1,0.441394684408727,0.390532544378698,0.0203797572885103,0.0147058823529412,0.0274198312735038,0.0285714285714286,0.00842966769083332,0.008
"2546","b","09","E","2",93,1,137.569892473118,140,56.3118279569892,55,2.1505376344086,2,3.86021505376344,4,1.11827956989247,1,0.417874676091357,0.392344497607655,0.0160290251032643,0.0136986301369863,0.0291352613955728,0.0275229357798165,0.00821463690258672,0.0078740157480315
"2547","b","09","E","3",77,1,149.467532467532,148,61.6363636363636,60,2.31168831168831,2,4.09090909090909,4,1.33766233766234,1,0.429295721183067,0.378600823045267,0.0159934506224631,0.0141843971631206,0.0279132585086228,0.0256410256410256,0.00891729590626914,0.00869565217391304
"2548","b","09","E","4",12,1,105.25,100,63,62,2,2,6.08333333333333,3,1.08333333333333,1,0.614969033237394,0.52736178358293,0.0212592944200074,0.0192795692269605,0.057670807500535,0.0304562946673997,0.0104043844025352,0.01
"2549","b","09","E","5",78,1,146.820512820513,135,60.5384615384615,62,2.26923076923077,2,4.08974358974359,4,1.33333333333333,1,0.431878587062911,0.382872428787805,0.0160676668765651,0.0164271739863725,0.0284317186848276,0.0268757335901526,0.00936709354973794,0.00888906447534766
"2550","b","09","E","6",101,1,175.643564356436,169,73.1287128712871,71,2.9009900990099,3,5.36633663366337,5,1.64356435643564,1,0.42811667258,0.38871473354232,0.0189447360314997,0.015,0.0322854970158886,0.028169014084507,0.0104058865327368,0.00813008130081301
"2551","b","09","E","7",88,1,153.125,150,65.7727272727273,65,2.76136363636364,2,4.72727272727273,4,1.55681818181818,1,0.445962534304174,0.39707559465624,0.0184916649617665,0.0174442190669371,0.0321507151824369,0.0283687943262411,0.0101197117803701,0.00928119212713726
"2552","b","09","E","8",7,1,122.428571428571,102,75.4285714285714,76,1.71428571428571,1,2.57142857142857,2,1.14285714285714,1,0.669097053405409,0.568627450980392,0.01402794952825,0.01,0.0198442049300305,0.0144927536231884,0.00999877051308821,0.01
"2553","b","09","E","9",113,1,150.566371681416,149,63.0442477876106,66,2.38053097345133,2,4.48672566371681,4,1.27433628318584,1,0.422779340876954,0.388235294117647,0.0175634150300518,0.0153846153846154,0.0314575474663639,0.0275229357798165,0.00900524096328143,0.00769230769230769
"2554","b","09","E","10",94,1,147.702127659574,134,68.0531914893617,58,3.5531914893617,2,7.80851063829787,4,2.13829787234043,1,0.419941211397039,0.379516129032258,0.0177662934003788,0.0154521873358901,0.0351720924002522,0.0262613492701988,0.00843328330009288,0.00704260278728364
"2555","b","09","E","11",79,1,153.126582278481,139,74.6835443037975,69,4.13924050632911,2,7.60759493670886,4,2.48101265822785,1,0.460067602768805,0.400793650793651,0.0225645480751148,0.0166666666666667,0.0382898298781797,0.0317460317460317,0.0122562265208964,0.00869565217391304
"2556","b","09","E","12",8,1,115.5,100,66.25,71,1.75,1,2.75,1,1.125,1,0.596867743759611,0.398972222222222,0.0174240480724529,0.013,0.021584474350034,0.0216153846153846,0.0110210518140042,0.01
"2557","b","09","F","1",56,1,143.071428571429,124,77.8035714285714,60,5.01785714285714,2,9.35714285714286,4,3.32142857142857,1,0.494172611385927,0.438919042886629,0.0230436468423322,0.0177252971670943,0.0416486276205183,0.031650641025641,0.0139535781170113,0.00990196078431373
"2558","b","09","F","2",53,1,139.037735849057,132,61.9433962264151,60,2.47169811320755,2,4.24528301886792,4,1.45283018867925,1,0.455144887228806,0.418032786885246,0.0186410177377381,0.0161290322580645,0.0307946481891976,0.0284090909090909,0.01042592272282,0.01
"2559","b","09","F","3",68,1,119.470588235294,113,54.3823529411765,50,2.01470588235294,2,3.60294117647059,3,1.14705882352941,1,0.468709029689393,0.442134062927497,0.0169416179341245,0.0167366946778711,0.0304727224055068,0.0290599493385871,0.00942918200981509,0.00917740170076619
"2560","b","09","F","4",11,1,162.727272727273,100,142.818181818182,62,13.5454545454545,1,27.7272727272727,3,9.81818181818182,1,0.665206829798212,0.53,0.0312532579739477,0.0177514792899408,0.0593874609284795,0.024390243902439,0.0210504916106282,0.01
"2561","b","09","F","5",102,1,192.078431372549,179,87.6078431372549,79,4.59803921568627,3,9.07843137254902,6,2.90196078431373,2,0.449010197555935,0.390122209628936,0.0244167272242763,0.0148700939745716,0.0393081617809079,0.0289515960047496,0.0137631357559587,0.00881211180124224
"2562","b","09","F","6",82,1,183.853658536585,173,76.1829268292683,78,2.97560975609756,3,5.80487804878049,6,1.64634146341463,2,0.434321609553803,0.391391618375745,0.0165140550995876,0.0146700143472023,0.0319954559494705,0.0292540293823991,0.00874338878912371,0.00852882342244045
"2563","b","09","F","7",107,1,189.878504672897,193,88.3271028037383,81,4.27102803738318,3,9.34579439252336,6,2.73831775700935,2,0.450735674224939,0.40952380952381,0.0179907274418053,0.0158730158730159,0.0376072723385026,0.0318181818181818,0.0107594975569665,0.00975609756097561
"2564","b","09","F","8",9,1,160.111111111111,165,84.7777777777778,95,2.44444444444444,2,4.22222222222222,5,1.55555555555556,1,0.61652073483086,0.489690721649485,0.0139356655508219,0.0121212121212121,0.0238206670996676,0.0290697674418605,0.00974600823863588,0.01
"2565","b","09","F","9",18,1,139.833333333333,122,63.8888888888889,70,2.44444444444444,2,4,4,1.22222222222222,1,0.477330689466479,0.36563734790858,0.0214685829123427,0.0151316539382195,0.0314197853172341,0.0281494971890094,0.00884786625781039,0.00756582696910977
"2566","b","09","F","10",96,1,153.666666666667,141,71.7083333333333,64,3.94791666666667,2,7.72916666666667,4,2.40625,1,0.446541288833717,0.39814296379246,0.0200998004780927,0.0151515151515152,0.0339812848978406,0.0278423772609819,0.0107574328512786,0.00854763296317943
"2567","b","09","F","11",64,1,148.40625,154,62.703125,64,2.296875,2,3.890625,4,1.15625,1,0.435478701100727,0.39841824478208,0.0153648579424743,0.0152866490107493,0.0265340453871928,0.024985174318799,0.00762631627809226,0.0068506006006006
"2568","b","09","F","12",11,1,96.7272727272727,100,52.8181818181818,50,1.63636363636364,1,2.45454545454545,2,0.818181818181818,1,0.522598495809366,0.378787878787879,0.0183084341633659,0.0133333333333333,0.0265917422374452,0.0266666666666667,0.00813384780262507,0.00757575757575758
"2569","b","09","G","1",109,1,172,169,73.0275229357798,77,3.07339449541284,3,5.48623853211009,5,1.79816513761468,2,0.435021872065545,0.392670157068063,0.0193502802722994,0.0158730158730159,0.0322161019635248,0.0293040293040293,0.010731566141962,0.00934579439252336
"2570","b","09","G","2",87,1,137.367816091954,133,58.8390804597701,60,2.25287356321839,2,4.37931034482759,4,1.33333333333333,1,0.438590783101172,0.386363636363636,0.0182922531269619,0.0152671755725191,0.0347724475360787,0.028169014084507,0.010909908121143,0.00803212851405622
"2571","b","09","G","3",90,1,143.044444444444,146,59.4444444444444,54,2.5,2,4.44444444444444,4,1.38888888888889,1,0.418036838063799,0.38504512247529,0.0189673932385495,0.0163934426229508,0.0330433320716939,0.0273040723138571,0.0107695648394112,0.00809836065573771
"2572","b","09","G","4",9,1,106.777777777778,100,59.5555555555556,54,1.66666666666667,1,3,3,1.22222222222222,1,0.533348191570064,0.384615384615385,0.0189973518822194,0.01,0.0333035620665658,0.024390243902439,0.0129160047439617,0.01
"2573","b","09","G","5",87,1,172.080459770115,169,70.1494252873563,63,2.93103448275862,2,5.54022988505747,4,1.68965517241379,1,0.418223690793071,0.381889763779528,0.0166556335343138,0.0147058823529412,0.0325754202337625,0.0280898876404494,0.00913093373960524,0.00847457627118644
"2574","b","09","G","6",89,1,175.539325842697,170,81.2584269662921,75,4.52808988764045,3,9.65168539325843,5,2.91011235955056,1,0.456725524558176,0.417910447761194,0.0199520111089804,0.0159574468085106,0.0391051767508556,0.0294117647058824,0.0116329283305157,0.00843881856540084
"2575","b","09","G","7",63,1,174.174603174603,157,81.8412698412698,80,3.42857142857143,3,6.87301587301587,5,2.23809523809524,2,0.486749355661359,0.437956204379562,0.0208029143828449,0.0186666666666667,0.0390219080411554,0.0340909090909091,0.0131836529379686,0.0115384615384615
"2576","b","09","G","8",14,1,107.5,94,53.5714285714286,34,2.64285714285714,3,3.92857142857143,4,1.42857142857143,1,0.472905060391593,0.324074074074074,0.0346101085422449,0.0214543812104788,0.0466150316607604,0.034496386630533,0.0161853399502336,0.0110975609756098
"2577","b","09","G","9",64,1,98.671875,94,45.109375,32,3.125,1,6.28125,2,1.9375,1,0.412918670010882,0.362193903048476,0.0192068783961699,0.0145456468845869,0.039136380073584,0.0260869565217391,0.0100596485131809,0.00735333874020005
"2578","b","09","G","10",85,1,116.247058823529,105,51.5764705882353,41,2.95294117647059,1,6.02352941176471,3,1.8,1,0.412707041220669,0.376146788990826,0.0165569273923416,0.0136986301369863,0.0313565217037669,0.0232558139534884,0.00835938468474973,0.00671140939597315
"2579","b","09","G","11",54,1,116.444444444444,99,58,42,3.33333333333333,1,6.64814814814815,3,2.12962962962963,1,0.437984049834516,0.374067164179104,0.0174550338053331,0.0134234234234234,0.0312112739443711,0.0259180474697716,0.0101786813522214,0.00854763296317943
"2580","b","09","G","12",15,1,86.6,89,49.6666666666667,47,2.2,2,4.2,2,1.13333333333333,1,0.523588956520164,0.423423423423423,0.0340908330604871,0.0220994475138122,0.0525318436620223,0.0310077519379845,0.01652907920535,0.0112359550561798
"2581","b","09","H","1",89,1,163.910112359551,160,66.7977528089888,67,2.37078651685393,2,4.58426966292135,4,1.33707865168539,1,0.427157656464921,0.381944444444444,0.0147827763924191,0.0132450331125828,0.0281545705711083,0.0272727272727273,0.00807216772853567,0.00806451612903226
"2582","b","09","H","2",101,1,161.584158415842,158,69.4257425742574,72,2.72277227722772,3,4.97029702970297,4,1.59405940594059,1,0.444355614302892,0.402843601895735,0.0182226466520415,0.0166666666666667,0.0315889875133526,0.0285714285714286,0.0104772084126925,0.00952380952380952
"2583","b","09","H","3",100,1,160.26,159,64.01,66,2.52,2,4.62,5,1.31,1,0.415427265713981,0.373259219413066,0.0170163358947703,0.0146189458689459,0.0309291198590943,0.0281294508624782,0.00868958810592403,0.00811389071757735
"2584","b","09","H","4",10,1,104.8,100,59.1,61,1.9,1,2.4,2,1.2,1,0.550913160416751,0.405531666401232,0.0204615284866742,0.0205314009661836,0.0249690471261984,0.0229468599033816,0.0124160843580051,0.0107803468208092
"2585","b","09","H","5",102,1,157.107843137255,147,74.0098039215686,64,3.85294117647059,2,7.6078431372549,5,2.51960784313725,1,0.458216936634654,0.409283799880881,0.0182482135361053,0.0166000826560132,0.0351368513321983,0.0303533824690708,0.0107430354657752,0.00954789900647161
"2586","b","09","H","6",114,1,148.40350877193,144,61.780701754386,60,2.44736842105263,2,4.64912280701754,4,1.42105263157895,1,0.429374404325737,0.388178786916481,0.0188738483273899,0.0148156277436348,0.0337728321663485,0.0294117647058824,0.0105241781766362,0.00840395480225989
"2587","b","09","H","7",114,1,155.517543859649,151,70.4385964912281,60,3.53508771929825,2,7.17543859649123,4,2.20175438596491,1,0.427675968702554,0.397207303974221,0.017741867378552,0.0150945545682388,0.0354390729155069,0.0279524944329414,0.00996132750238318,0.00818163565787712
"2588","b","09","H","8",9,1,106.222222222222,100,61.2222222222222,66,1.33333333333333,1,2.88888888888889,2,0.777777777777778,1,0.578093685983454,0.45,0.0138374400582506,0.0111731843575419,0.0334534738877511,0.0223463687150838,0.00689103785742029,0.00888888888888889
"2589","b","09","H","9",70,1,143.271428571429,129,70.3,55,4.4,2,9.31428571428571,4,2.88571428571429,1,0.448332949168607,0.398410241289498,0.0190357776328198,0.0152093453620171,0.0378920857152767,0.0292856530314724,0.0102645632711079,0.00769276288537783
"2590","b","09","H","10",94,1,145.340425531915,138,60.2446808510638,58,2.12765957446809,2,3.98936170212766,4,1.11702127659574,1,0.433552964727155,0.383669746599516,0.0148453484332194,0.0138251783893986,0.0273757780216979,0.0250009766006485,0.00762931473047675,0.00694477935857246
"2591","b","09","H","11",83,1,140.072289156627,132,63.4819277108434,51,3.34939759036145,2,6.65060240963855,3,1.98795180722892,1,0.427404926714957,0.385245901639344,0.0169313815395172,0.0138888888888889,0.0329182311204277,0.0253164556962025,0.00857899843206671,0.00694444444444444
"2592","b","09","H","12",15,1,100.666666666667,100,49.8,40,2.4,2,3.6,4,1.2,1,0.470656657948447,0.397435897435897,0.0278091330656728,0.0186335403726708,0.0432203981576984,0.031055900621118,0.0133345712335715,0.01
"2593","b","10","A","1",67,1,166.328358208955,174,70.6417910447761,70,3.01492537313433,3,5.41791044776119,5,1.73134328358209,2,0.436472917012508,0.389908256880734,0.0181181081848605,0.0168776371308017,0.0320562622972779,0.03125,0.0100276439489967,0.01
"2594","b","10","A","2",65,1,152.030769230769,141,72.1230769230769,61,4.26153846153846,2,8.07692307692308,4,2.69230769230769,1,0.449037282398144,0.387755102040816,0.0200158972134387,0.0161290322580645,0.0357725808704801,0.0275229357798165,0.011610158957145,0.00819672131147541
"2595","b","10","A","3",63,1,154.984126984127,146,72.9206349206349,62,3.96825396825397,2,7.3015873015873,4,2.58730158730159,1,0.442560928554431,0.381818181818182,0.0191012319171008,0.0166666666666667,0.0329951383988143,0.0285714285714286,0.0110550728738356,0.0099009900990099
"2596","b","10","A","4",10,1,118.8,100,64.2,84,2,1,3.3,1,1.3,1,0.533792840667306,0.402370478983382,0.0152681116251478,0.0141515629104282,0.0257875585234193,0.0238636363636364,0.00749285690047168,0.01
"2597","b","10","A","5",69,1,165.115942028986,160,77.8985507246377,71,4.98550724637681,3,7.36231884057971,5,2.85507246376812,2,0.473391442333255,0.424050632911392,0.0299849411559506,0.018018018018018,0.0429640873454371,0.0371747211895911,0.0168544335745735,0.0111524163568773
"2598","b","10","A","6",50,1,182.16,176,80.96,84,3.42,3,6.22,6,2.22,2,0.467554172474615,0.416849543539326,0.0186336281373699,0.0175804375804376,0.0331935418159292,0.0318704873646209,0.0119168949567065,0.0110915204198786
"2599","b","10","A","7",67,1,166.567164179104,170,71.4328358208955,73,3.43283582089552,3,6.61194029850746,6,1.98507462686567,2,0.442942813390034,0.39344262295082,0.0239686543875047,0.0181159420289855,0.0408475997769923,0.032258064516129,0.0125784100318279,0.01
"2600","b","10","A","8",9,1,104,100,58.6666666666667,74,2.77777777777778,2,2.77777777777778,1,1.22222222222222,1,0.543854746930943,0.381443298969072,0.0545979182449377,0.0176991150442478,0.0278350781202639,0.0277777777777778,0.0146852234746799,0.01
"2601","b","10","A","9",48,1,144.875,144,73.3333333333333,60,3.83333333333333,2,8.54166666666667,3,2.41666666666667,1,0.45925656396386,0.389883807696408,0.0179918859676229,0.0138409961685824,0.0353783047845645,0.0288205980066445,0.00894954730301495,0.00632936746384649
"2602","b","10","A","10",61,1,146.327868852459,149,58.4262295081967,56,2.60655737704918,2,4.36065573770492,4,1.24590163934426,1,0.405730678542798,0.368421052631579,0.019746298897259,0.0135135135135135,0.0287764517264992,0.0247933884297521,0.0087488037305827,0.00671140939597315
"2603","b","10","A","11",87,1,156.896551724138,150,71.7356321839081,64,3.89655172413793,2,7.44827586206897,4,2.4367816091954,1,0.443230764937722,0.390243902439024,0.0205090717755867,0.0159574468085106,0.036095238967928,0.029940119760479,0.0109802005494267,0.00900900900900901
"2604","b","10","A","12",16,1,128.75,106,65.1875,76,2.6875,2,4.5625,4,1.6875,1,0.506220468338745,0.379131408661025,0.0312497222885526,0.0167264573991031,0.0470815927476795,0.0304576376004947,0.0197948050993937,0.01
"2605","b","10","B","1",74,1,165.310810810811,168,68.3918918918919,68,2.86486486486486,3,5.12162162162162,5,1.62162162162162,1,0.425858667172309,0.388257575757576,0.01807259661662,0.0159365079365079,0.0316442552539032,0.0291547667618659,0.0098604196094483,0.00909090909090909
"2606","b","10","B","2",84,1,171.452380952381,172,84.2023809523809,74,4.90476190476191,3,9.16666666666667,5,3.10714285714286,2,0.468706790984325,0.408941021292632,0.0272251831640596,0.0164954764981974,0.039633289770175,0.0310079589765504,0.0146375285465825,0.00970873786407767
"2607","b","10","B","3",101,1,167.950495049505,159,79.990099009901,69,4.3960396039604,2,8.28712871287129,5,2.67326732673267,1,0.460118394145064,0.396551724137931,0.0188455339859943,0.0151515151515152,0.0350275194658358,0.028436018957346,0.0104012827225159,0.0078125
"2608","b","10","B","4",9,1,105.666666666667,100,63.5555555555556,79,2,1,4.88888888888889,4,1,1,0.610166459573587,0.506410256410256,0.0215874957702443,0.0128205128205128,0.0595029811305238,0.032051282051282,0.0106449691760426,0.00854700854700855
"2609","b","10","B","5",80,1,144.95,143,62.5125,62,2.1625,2,4.3375,4,1.225,1,0.434821458082941,0.398630136986301,0.014711654843969,0.0129037629037629,0.0294243277467223,0.0256410256410256,0.00790431034570654,0.00696872571872572
"2610","b","10","B","6",81,1,146.086419753086,146,68.037037037037,70,2.88888888888889,3,5.37037037037037,5,1.69135802469136,2,0.467594320987002,0.435424354243542,0.0214131381306666,0.018348623853211,0.0375950508180543,0.0365853658536585,0.0121109461757112,0.0104712041884817
"2611","b","10","B","7",80,1,149.3,149,65.4875,62,2.7875,2,5.1375,4,1.625,1,0.442295135237459,0.398634407657855,0.0204361824565965,0.0172413793103448,0.035047333353957,0.03285767297507,0.0111386054287518,0.0100505050505051
"2612","b","10","B","8",9,1,85.8888888888889,100,59.2222222222222,65,1.44444444444444,1,4.33333333333333,2,0.777777777777778,1,0.605451812009783,0.580357142857143,0.0241742556959948,0.01,0.0551342256777039,0.04,0.0103238428238428,0.01
"2613","b","10","B","9",49,1,149.367346938776,133,72.2244897959184,63,3.83673469387755,2,7.6530612244898,4,2.40816326530612,1,0.448436256365722,0.407766990291262,0.0182344881031066,0.0172413793103448,0.0366648339125333,0.0294117647058824,0.0102239264417936,0.00943396226415094
"2614","b","10","B","10",85,1,148.894117647059,143,66.4117647058823,66,2.6,2,4.61176470588235,5,1.47058823529412,1,0.460086865285619,0.419161676646707,0.017617477955776,0.0169491525423729,0.0316071780778473,0.0298507462686567,0.0097560343329975,0.00952380952380952
"2615","b","10","B","11",71,1,143.267605633803,136,63.7323943661972,61,2.59154929577465,2,4.46478873239437,4,1.50704225352113,1,0.46497821363938,0.416107382550336,0.0181155408708063,0.0170648464163823,0.0322565011376025,0.0307167235494881,0.0109581812378968,0.01
"2616","b","10","B","12",7,1,101.571428571429,100,60.5714285714286,55,1.28571428571429,1,2.28571428571429,2,1,1,0.593319325527914,0.337423312883436,0.0122900889158558,0.01,0.0231471654258683,0.0256410256410256,0.00916432579009266,0.01
"2617","b","10","C","1",45,1,138.666666666667,137,55.7111111111111,57,1.97777777777778,2,3.62222222222222,4,1.13333333333333,1,0.424433821035097,0.365591397849462,0.0149327511013567,0.0145985401459854,0.0271920112009756,0.025974025974026,0.00880011075125075,0.00826446280991736
"2618","b","10","C","2",36,1,147.388888888889,145,61.8333333333333,59,2.02777777777778,2,3.63888888888889,4,1.13888888888889,1,0.447363566216155,0.370104538500765,0.0138348341127715,0.012739370334307,0.0243031352678574,0.0236972147349506,0.00769408554285082,0.00805408202872299
"2619","b","10","C","3",58,1,158.103448275862,153,71.2241379310345,60,3.74137931034483,2,7.55172413793103,4,2.46551724137931,1,0.434206965491214,0.36981881360139,0.0168512007100874,0.0132891832229581,0.0322045724385983,0.0265783664459161,0.00964582039712164,0.00776725386100386
"2620","b","10","C","4",6,1,107,100,69.5,87,2.5,1,3.66666666666667,2,1.33333333333333,1,0.645772395772396,0.696969696969697,0.0546015496015496,0.01,0.0501490451490451,0.0185135135135135,0.02499076999077,0.01
"2621","b","10","C","5",51,1,136.294117647059,120,57.5294117647059,54,1.98039215686275,2,3.35294117647059,3,1,1,0.444474046036994,0.396648044692737,0.0146843096395278,0.0127388535031847,0.0249521046764887,0.023121387283237,0.00768247161453629,0.00699300699300699
"2622","b","10","C","6",55,1,154.690909090909,137,80.5090909090909,60,4.36363636363636,2,9.63636363636364,4,2.76363636363636,1,0.464440151705762,0.407407407407407,0.0200740435473185,0.0174418604651163,0.0353550364841875,0.0300751879699248,0.0105637606242692,0.0087719298245614
"2623","b","10","C","7",53,1,142.094339622642,136,67.4905660377358,65,2.37735849056604,2,4.45283018867925,4,1.37735849056604,1,0.493953771328359,0.458333333333333,0.0176349567386555,0.015625,0.0318757738851853,0.0280898876404494,0.0103395484231359,0.0099009900990099
"2624","b","10","C","8",13,1,111.769230769231,100,56.6153846153846,53,2.23076923076923,1,3.07692307692308,3,1.15384615384615,1,0.502307610077001,0.359375,0.0202188396285041,0.0170212765957447,0.0278378419060254,0.0222222222222222,0.00891676794514766,0.01
"2625","b","10","C","9",59,1,136.762711864407,131,52.864406779661,49,1.89830508474576,2,3.8135593220339,4,1.06779661016949,1,0.40332839245373,0.356828193832599,0.0182256475586622,0.012396694214876,0.0322783051012204,0.0233918128654971,0.0102444727140546,0.00763358778625954
"2626","b","10","C","10",51,1,171.803921568627,159,80.5686274509804,74,4.19607843137255,3,7.31372549019608,5,2.6078431372549,1,0.465812101957091,0.398550724637681,0.0196926499577068,0.0170940170940171,0.0336848074393294,0.0282485875706215,0.0111657493714753,0.00854700854700855
"2627","b","10","C","11",44,1,175.590909090909,174,84.0681818181818,74,4.34090909090909,2,8.25,5,2.93181818181818,1,0.458368679161161,0.38806883961172,0.016617909544547,0.0136986301369863,0.036533279020038,0.0273349937733499,0.0106836374352766,0.00858266558847313
"2628","b","10","C","12",10,1,118.5,100,68.3,81,2.5,2,4.4,3,1.4,1,0.575394390599881,0.474183006535948,0.0346285326074957,0.0113025210084034,0.0387651420061426,0.0322128851540616,0.014900182114321,0.01
"2629","b","10","D","1",52,1,123.653846153846,117,58.75,54,2.07692307692308,2,4.05769230769231,4,1.19230769230769,1,0.49128232568568,0.445233548181746,0.0171708497877246,0.0143222942983954,0.0325754170791111,0.0280290182777464,0.00964268729740159,0.01
"2630","b","10","D","2",77,1,115.519480519481,108,55.7532467532468,58,2.22077922077922,2,4.20779220779221,4,1.24675324675325,1,0.495215511741649,0.478260869565217,0.0224550066451632,0.0179640718562874,0.0388988038713341,0.032967032967033,0.011254407385276,0.00947867298578199
"2631","b","10","D","3",83,1,112.975903614458,107,56.3012048192771,56,2.13253012048193,2,4.19277108433735,4,1.30120481927711,1,0.514182372283327,0.481132075471698,0.0194676330138123,0.0188679245283019,0.0388671411071849,0.0350877192982456,0.011798239797808,0.010752688172043
"2632","b","10","D","4",18,1,126,119,60.3333333333333,58,2.44444444444444,2,4.38888888888889,4,1.5,1,0.505399837950612,0.440002531538754,0.0185769698786535,0.0140435596728097,0.0371467422395944,0.0332984872709384,0.0114709746601228,0.01
"2633","b","10","D","5",77,1,176.363636363636,171,78.7272727272727,89,3.41558441558442,3,6.61038961038961,6,1.97402597402597,2,0.457715903309556,0.41726618705036,0.0204509352147711,0.0183823529411765,0.0378824024648423,0.0326086956521739,0.011345191584239,0.0104712041884817
"2634","b","10","D","6",69,1,148.536231884058,149,66.7536231884058,70,2.88405797101449,2,4.94202898550725,5,1.53623188405797,1,0.465360670024589,0.411764705882353,0.0252768991052198,0.0168067226890756,0.0360962865578664,0.0308641975308642,0.0127560058400825,0.00961538461538462
"2635","b","10","D","7",73,1,137.356164383562,137,56.986301369863,57,2.10958904109589,2,3.80821917808219,4,1.06849315068493,1,0.43375352959077,0.380208333333333,0.017882906745236,0.0137931034482759,0.0290352990971087,0.0260416666666667,0.00825298465037513,0.0078740157480315
"2636","b","10","D","8",14,1,107.428571428571,100,57.2857142857143,62,2.42857142857143,2,3.28571428571429,3,1.21428571428571,1,0.534212593436274,0.421256038647343,0.027054173474854,0.0208536453255335,0.0321358749545881,0.0289636698476477,0.012943709019178,0.010524861878453
"2637","b","10","D","9",45,1,132.111111111111,123,69.2222222222222,52,4.95555555555556,2,9.22222222222222,3,3.28888888888889,1,0.466479147389091,0.413173652694611,0.0214208511642664,0.0172413793103448,0.0384808362572196,0.029940119760479,0.0127586625727314,0.00925925925925926
"2638","b","10","D","10",93,1,131.967741935484,139,56.0215053763441,57,2.21505376344086,2,3.97849462365591,4,1.21505376344086,1,0.439710809944019,0.40506329113924,0.0190610714248637,0.0158730158730159,0.0315806306236591,0.0285714285714286,0.00962128740494054,0.00943396226415094
"2639","b","10","D","11",81,1,140.148148148148,133,65.6543209876543,54,3.53086419753086,2,6.33333333333333,4,2.19753086419753,1,0.441163012383925,0.385714285714286,0.0179676937708917,0.0142857142857143,0.0310495767210999,0.027027027027027,0.0102530707546805,0.00763358778625954
"2640","b","10","D","12",12,1,94.9166666666667,97,48.5833333333333,49,3.08333333333333,1,3.33333333333333,2,1.33333333333333,1,0.477733954187899,0.350119904076739,0.0536019984015688,0.0194193061840121,0.0440042728325702,0.028169014084507,0.0222617051547256,0.01
"2641","b","10","E","1",95,1,157.957894736842,159,63.2315789473684,63,2.25263157894737,2,4.35789473684211,4,1.26315789473684,1,0.409895666194318,0.368055555555556,0.014145704753191,0.0137931034482759,0.0271155104526053,0.0256410256410256,0.00788336568506278,0.00694444444444444
"2642","b","10","E","2",104,1,157.836538461538,155,66.4903846153846,65,2.49038461538462,2,4.69230769230769,4,1.36538461538462,1,0.434132388277347,0.389251083144213,0.0180830792802564,0.0144927536231884,0.0307325316515437,0.0274117804910774,0.00890314952086098,0.00814667330346773
"2643","b","10","E","3",85,1,146.882352941176,143,68.0941176470588,56,3.34117647058824,2,6.62352941176471,3,2.16470588235294,1,0.430889642860233,0.372972972972973,0.0166804316941991,0.0132450331125828,0.030196845609275,0.024,0.00973845015019153,0.00862068965517241
"2644","b","10","E","4",16,1,103.0625,100,53.875,51,2.875,2,5.875,3,1.4375,1,0.527133331766728,0.425849780701754,0.0299885474657041,0.0184806676886391,0.0633899064997048,0.0320184426229508,0.0151211434577185,0.01
